0.052552592	0.0897165	-0.12042139	0.012219117	-0.035757583	0.022101827	0.11527173	0.13222243	-0.10824236	-0.0046349703	0.036432322	-0.02594987	0.0753481	-0.055373583	-0.00022951722	-0.007351699
0.09528351	0.056387614	-0.03455643	0.02800571	-0.013084653	0.045595326	0.07597129	0.18416269	-0.09327332	-0.054461416	0.009250677	0.038065266	0.04514291	-0.065701075	0.012412562	0.04782124
0.0035427928	0.03265307	-0.038042244	0.06789125	0.060857695	0.050830487	0.040186893	0.16867188	-0.15193442	-0.04464829	-0.054115918	-0.05642036	-0.007373795	-0.021405626	-0.062181238	0.03030148
0.09319116	-0.01360956	-0.1208892	-0.001130081	0.04440111	0.1089127	0.08061612	0.24818224	-0.053177767	-0.07942052	-0.00024187565	-0.07846804	0.018372755	-0.10121707	-0.029617747	0.050781243
-0.005214734	0.073904864	-0.09912377	-0.018190626	-0.0026517916	0.07323434	0.054917626	0.058470562	-0.09393372	0.009870163	0.0061070686	-0.085905425	0.03034561	-0.022816125	-0.034137838	0.04951014
0.017753858	-0.040965058	-0.03806249	0.018125907	0.025709258	0.09140192	0.018070558	0.16305532	-0.055121005	-0.0416135	-0.048724376	-0.04645829	0.04802711	-0.02569052	0.013058974	0.017351158
0.0031176873	0.05476994	-0.10130937	0.045511775	0.03834007	0.082947396	0.09105625	0.14898409	-0.151861	-0.08221889	-0.0031777	-0.014854245	0.04547506	-0.03704512	-0.062839456	0.052800734
0.038848292	0.004422979	-0.08524463	-0.023171198	0.028576678	0.06848535	0.010923526	0.19572918	-0.0441677	-0.059175458	0.010989936	-0.025737206	0.0802999	-0.045791723	0.033091966	0.060241852
0.06648702	0.058290392	-0.15326497	0.019184785	0.013398832	0.043766227	0.023244906	0.13964926	-0.0546696	-0.08864524	0.003172645	-0.012952617	-0.02104347	-0.0904942	0.020905172	0.08289358
0.06157078	0.109147824	-0.040412363	0.093391	0.0410401	0.11428108	0.04075648	0.07167096	-0.025330316	-0.08959823	0.025702037	0.012155485	0.032729525	-0.07841131	0.006797133	0.053970695
0.1173219	0.13613865	-0.029047305	0.0206214	0.01781935	0.01568115	0.037369244	0.118597075	-0.100110404	0.03423761	0.06278201	-0.02896982	0.039868634	-0.038608797	0.023835456	0.033467665
0.075015835	0.13702029	-0.108799174	0.007844333	-0.011015585	0.04072725	0.04692758	0.25272596	-0.029668225	-0.027295385	0.049359795	-0.07758699	0.0619617	-0.023622839	-0.01145361	0.090986714
0.14444117	0.01916347	-0.08727747	-0.029500797	0.032422233	-0.0048408676	0.022997102	0.08152294	0.00062350347	-0.072704636	0.021606138	-0.078827016	-0.01512332	-0.022526281	-0.03143195	-0.0079090595
0.015732005	-0.014677458	-0.17010915	-0.0094479965	0.010163711	-0.03207353	0.029085955	0.08390052	-0.039941363	-0.103362985	-0.02632116	-0.008183917	0.02430445	0.06973848	0.018554078	0.08276844
-0.05181116	-0.017962612	-0.051077392	0.070590295	0.008311094	0.007064039	0.06842713	0.14550431	-0.042713612	-0.047723703	0.11551383	0.03813822	-0.0077901576	-0.051989984	0.01652302	0.012178798
